,transactionId,productId,customerId,transactionDate,onlineOrder,orderStatus,brand,productLine,productClass,productSize,listPrice,standardCost,productFirstSoldDate
13076,15053,0,2422,2017-05-19,False,Approved,Norco Bicycles,Road,medium,medium,543.39,+ACQ-407.54,42696.0
13077,15054,57,2428,2017-08-30,True,Approved,WeareA2B,Touring,medium,large,1890.39,+ACQ-260.14,34143.0
13078,15055,24,2513,2017-09-15,False,Approved,Solex,Road,medium,large,1777.8,+ACQ-820.78,40670.0
13079,15056,7,2506,2017-06-01,False,Approved,Trek Bicycles,Road,low,medium,980.37,+ACQ-234.43,38258.0
13080,15057,89,360,2017-02-03,False,Approved,WeareA2B,Touring,medium,large,1362.99,+ACQ-57.74,34079.0
13081,15058,26,886,2017-01-16,True,Approved,WeareA2B,Standard,medium,medium,1992.93,+ACQ-762.63,34115.0
13082,15059,74,768,2017-05-23,False,Approved,WeareA2B,Standard,medium,medium,1228.07,+ACQ-400.91,37873.0
13083,15060,40,3216,2017-11-09,False,Approved,OHM Cycles,Standard,high,medium,1458.17,+ACQ-874.90,41848.0
13084,15062,86,2606,2017-02-18,True,Approved,Norco Bicycles,Road,high,large,774.53,+ACQ-464.72,37698.0
13085,15063,21,373,2017-05-21,True,Approved,WeareA2B,Touring,medium,medium,1466.68,+ACQ-363.25,41701.0
13086,15064,67,1056,2017-12-06,False,Approved,Norco Bicycles,Road,medium,medium,544.05,+ACQ-376.84,38647.0
13087,15065,24,884,2017-05-11,False,Approved,Solex,Road,medium,large,1777.8,+ACQ-820.78,40670.0
13088,15067,0,1331,2017-02-08,False,Approved,OHM Cycles,Standard,medium,medium,183.86,+ACQ-137.90,35707.0
13089,15068,9,1638,2017-12-03,False,Approved,OHM Cycles,Road,medium,medium,742.54,+ACQ-667.40,37838.0
13090,15069,43,32,2017-01-14,False,Approved,Solex,Standard,medium,medium,1151.96,+ACQ-649.49,36498.0
13091,15070,70,849,2017-10-29,False,Approved,Trek Bicycles,Standard,high,medium,495.72,+ACQ-297.43,42105.0
13092,15071,63,3050,2017-07-02,False,Approved,WeareA2B,Standard,medium,medium,1992.93,+ACQ-762.63,34115.0
13093,15073,46,3251,2017-05-14,True,Approved,OHM Cycles,Standard,low,medium,1793.43,+ACQ-248.82,36498.0
13094,15074,46,1263,2017-03-04,True,Approved,Solex,Standard,low,medium,1289.85,+ACQ-74.51,39427.0
13095,15075,55,2041,2017-01-28,True,Approved,Trek Bicycles,Road,medium,large,1894.19,+ACQ-598.76,37823.0
13096,15076,45,2538,2017-10-09,False,Approved,Trek Bicycles,Road,low,medium,980.37,+ACQ-234.43,33549.0
13097,15078,3,3058,2017-12-06,True,Approved,Trek Bicycles,Standard,medium,large,2091.47,+ACQ-388.92,39526.0
13098,15079,12,3452,2017-12-28,False,Approved,WeareA2B,Standard,medium,medium,1231.15,+ACQ-161.60,34170.0
13099,15080,66,2689,2017-12-29,True,Approved,Giant Bicycles,Road,low,small,590.26,+ACQ-525.33,40487.0
13100,15081,25,1458,2017-06-01,False,Approved,Giant Bicycles,Road,medium,medium,1538.99,+ACQ-829.65,42404.0
13101,15085,91,2082,2017-10-18,True,Approved,Solex,Standard,medium,medium,100.35,+ACQ-75.26,36833.0
13102,15086,52,3422,2017-11-01,False,Approved,OHM Cycles,Road,medium,medium,1280.28,+ACQ-829.51,37220.0
13103,15087,50,3210,2017-01-15,False,Approved,WeareA2B,Standard,medium,small,175.89,+ACQ-131.92,37668.0
13104,15088,1,1467,2017-11-18,True,Approved,Giant Bicycles,Standard,medium,medium,1403.5,+ACQ-954.82,41245.0
13105,15089,99,1549,2017-09-13,True,Approved,OHM Cycles,Standard,medium,medium,1227.34,+ACQ-770.89,34556.0
13106,15090,49,1502,2017-05-07,True,Approved,Trek Bicycles,Road,medium,medium,533.51,+ACQ-400.13,41064.0
13107,15091,0,1432,2017-02-16,True,Approved,OHM Cycles,Standard,low,medium,71.16,+ACQ-56.93,41047.0
13108,15092,90,2610,2017-08-14,True,Approved,Norco Bicycles,Standard,low,medium,363.01,+ACQ-290.41,38482.0
13109,15093,73,380,2017-06-20,False,Approved,Solex,Standard,medium,medium,1945.43,+ACQ-333.18,37499.0
13110,15094,30,3349,2017-04-12,True,Approved,Solex,Standard,high,medium,748.17,+ACQ-448.90,33552.0
13111,15095,0,3429,2017-03-22,True,Approved,Solex,Standard,medium,large,202.62,+ACQ-151.96,42458.0
13112,15096,32,894,2017-01-03,False,Approved,Giant Bicycles,Standard,high,medium,1179.0,+ACQ-707.40,34079.0
13113,15097,39,1925,2017-12-25,False,Approved,Giant Bicycles,Standard,medium,large,1812.75,+ACQ-582.48,35560.0
13114,15098,94,697,2017-05-15,True,Approved,Giant Bicycles,Standard,medium,large,1635.3,+ACQ-993.66,41434.0
13115,15100,22,1167,2017-11-22,True,Approved,WeareA2B,Standard,medium,medium,60.34,+ACQ-45.26,34165.0
13116,15101,49,13,2017-03-01,True,Approved,Solex,Standard,medium,large,1061.56,+ACQ-733.58,36146.0
13117,15102,35,1375,2017-05-24,False,Approved,Trek Bicycles,Standard,low,medium,1057.51,+ACQ-154.40,37337.0
13118,15103,63,1610,2017-07-30,False,Approved,WeareA2B,Standard,medium,medium,1992.93,+ACQ-762.63,42696.0
13119,15104,97,2027,2017-12-16,True,Approved,OHM Cycles,Road,medium,medium,742.54,+ACQ-667.40,33549.0
13120,15105,13,2646,2017-08-30,True,Approved,Solex,Standard,medium,medium,1163.89,+ACQ-589.27,42560.0
13121,15106,67,1954,2017-07-09,False,Approved,Norco Bicycles,Road,medium,medium,544.05,+ACQ-376.84,38647.0
13122,15107,98,315,2017-11-17,True,Approved,Trek Bicycles,Standard,high,medium,358.39,+ACQ-215.03,38002.0
13123,15108,11,3094,2017-04-08,False,Approved,Giant Bicycles,Standard,high,medium,1274.93,+ACQ-764.96,39298.0
13124,15109,98,842,2017-01-17,True,Approved,OHM Cycles,Standard,medium,medium,795.34,+ACQ-101.58,35470.0
13125,15110,56,883,2017-11-13,False,Approved,OHM Cycles,Standard,medium,medium,183.86,+ACQ-137.90,35707.0
13126,15111,55,1644,2017-09-20,True,Approved,Trek Bicycles,Road,medium,large,1894.19,+ACQ-598.76,37823.0
13127,15112,100,825,2017-02-06,False,Approved,Norco Bicycles,Road,medium,medium,1036.59,+ACQ-206.35,33364.0
13128,15113,46,3381,2017-04-05,True,Approved,Solex,Standard,low,medium,1289.85,+ACQ-74.51,39427.0
13129,15114,88,3296,2017-03-13,False,Approved,Norco Bicycles,Standard,medium,medium,1198.46,+ACQ-381.10,38482.0
13130,15116,9,2502,2017-04-10,False,Approved,OHM Cycles,Road,medium,medium,742.54,+ACQ-667.40,38216.0
13131,15117,3,3215,2017-03-25,False,Approved,Trek Bicycles,Standard,medium,large,2091.47,+ACQ-388.92,34115.0
13132,15118,26,1557,2017-01-24,False,Approved,WeareA2B,Standard,medium,medium,1992.93,+ACQ-762.63,34115.0
13133,15119,46,3386,2017-10-07,True,Approved,OHM Cycles,Standard,low,medium,1793.43,+ACQ-248.82,36361.0
13134,15120,52,1520,2017-07-16,True,Approved,OHM Cycles,Road,medium,medium,1280.28,+ACQ-829.51,37220.0
13135,15121,62,270,2017-12-19,True,Approved,Solex,Standard,medium,medium,478.16,+ACQ-298.72,38647.0
13136,15122,40,1801,2017-06-01,True,Approved,OHM Cycles,Standard,high,medium,1458.17,+ACQ-874.90,38750.0
13137,15123,85,3066,2017-01-17,True,Approved,WeareA2B,Standard,medium,medium,752.64,+ACQ-205.36,38206.0
13138,15124,9,1001,2017-02-10,False,Approved,OHM Cycles,Road,medium,medium,742.54,+ACQ-667.40,33549.0
13139,15125,81,2587,2017-08-29,True,Approved,Norco Bicycles,Standard,medium,small,586.45,+ACQ-521.94,33429.0
13140,15126,19,1270,2017-03-24,False,Approved,OHM Cycles,Road,high,large,12.01,+ACQ-7.21,39880.0
13141,15127,56,1139,2017-10-22,True,Approved,OHM Cycles,Standard,medium,medium,183.86,+ACQ-137.90,40779.0
13142,15129,95,1068,2017-01-17,False,Approved,Giant Bicycles,Standard,medium,large,569.56,+ACQ-528.43,38002.0
13143,15130,40,3157,2017-04-20,True,Approved,OHM Cycles,Standard,high,medium,1458.17,+ACQ-874.90,38991.0
13144,15131,35,2899,2017-11-30,False,Approved,Giant Bicycles,Standard,medium,medium,1403.5,+ACQ-954.82,42688.0
13145,15132,41,3335,2017-08-17,False,Approved,Solex,Road,medium,medium,416.98,+ACQ-312.74,35560.0
13146,15133,86,2640,2017-03-20,True,Approved,OHM Cycles,Standard,medium,medium,235.63,+ACQ-125.07,38206.0
13147,15135,91,409,2017-05-17,False,Approved,Solex,Standard,medium,medium,100.35,+ACQ-75.26,37626.0
13148,15136,89,1024,2017-11-26,False,Approved,Giant Bicycles,Standard,medium,large,1812.75,+ACQ-582.48,38991.0
13149,15137,41,1178,2017-11-16,False,Approved,Solex,Road,medium,medium,416.98,+ACQ-312.74,35560.0
13150,15138,3,1022,2017-01-01,True,Approved,Trek Bicycles,Standard,medium,large,2091.47,+ACQ-388.92,36367.0
13151,15140,52,704,2017-08-26,False,Approved,OHM Cycles,Road,medium,medium,1280.28,+ACQ-829.51,37220.0
13152,15141,29,525,2017-06-29,True,Approved,Norco Bicycles,Road,medium,medium,543.39,+ACQ-407.54,35052.0
13153,15142,77,1216,2017-03-06,False,Approved,Norco Bicycles,Road,medium,large,1240.31,+ACQ-795.10,35455.0
13154,15145,0,1237,2017-05-05,True,Approved,WeareA2B,Standard,medium,medium,60.34,+ACQ-45.26,34165.0
13155,15146,78,3420,2017-03-09,True,Approved,Giant Bicycles,Standard,medium,large,1765.3,+ACQ-709.48,38339.0
13156,15147,22,1117,2017-01-10,False,Approved,WeareA2B,Standard,medium,medium,60.34,+ACQ-45.26,34165.0
13157,15149,6,2670,2017-06-20,True,Approved,Solex,Standard,high,medium,748.17,+ACQ-448.90,37698.0
13158,15150,17,1741,2017-10-27,True,Approved,WeareA2B,Touring,medium,large,1362.99,+ACQ-57.74,42560.0
13159,15151,13,3153,2017-07-11,False,Approved,Solex,Standard,medium,medium,1577.53,+ACQ-826.51,40618.0
13160,15152,15,2602,2017-08-06,True,Approved,Norco Bicycles,Standard,low,medium,958.74,+ACQ-748.90,38693.0
13161,15153,65,2151,2017-05-08,True,Approved,WeareA2B,Standard,medium,medium,1807.45,+ACQ-778.69,42145.0
13162,15154,43,560,2017-11-04,True,Approved,Solex,Standard,medium,medium,1151.96,+ACQ-649.49,36498.0
13163,15155,32,1727,2017-08-28,False,Approved,Giant Bicycles,Standard,high,medium,1179.0,+ACQ-707.40,35667.0
13164,15156,17,2672,2017-11-26,True,Approved,Solex,Standard,high,medium,1024.66,+ACQ-614.80,35378.0
13165,15157,98,2802,2017-06-30,True,Approved,Trek Bicycles,Standard,high,medium,358.39,+ACQ-215.03,38002.0
13166,15158,5,488,2017-03-28,True,Approved,Trek Bicycles,Mountain,low,medium,574.64,+ACQ-459.71,41701.0
13167,15160,68,387,2017-11-29,True,Approved,OHM Cycles,Standard,medium,medium,1636.9,+ACQ-44.71,40410.0
13168,15161,90,3377,2017-10-14,True,Approved,Norco Bicycles,Standard,low,medium,363.01,+ACQ-290.41,37539.0
13169,15162,97,463,2017-03-13,False,Approved,Solex,Standard,medium,large,202.62,+ACQ-151.96,42458.0
13170,15163,2,1929,2017-09-17,False,Approved,Solex,Standard,medium,medium,71.49,+ACQ-53.62,41245.0
13171,15164,34,1578,2017-12-14,False,Approved,WeareA2B,Standard,medium,medium,1231.15,+ACQ-161.60,40303.0
13172,15165,54,40,2017-11-07,False,Approved,WeareA2B,Standard,medium,medium,1292.84,+ACQ-13.44,39915.0
13173,15166,0,3152,2017-11-04,True,Approved,WeareA2B,Standard,medium,medium,60.34,+ACQ-45.26,36334.0
13174,15167,99,747,2017-11-25,True,Approved,OHM Cycles,Standard,medium,medium,1227.34,+ACQ-770.89,34556.0
13175,15168,88,1258,2017-11-08,True,Approved,Norco Bicycles,Standard,medium,medium,1198.46,+ACQ-381.10,36145.0
13176,15169,0,598,2017-07-01,True,Approved,Trek Bicycles,Road,medium,medium,533.51,+ACQ-400.13,41064.0
13177,15171,7,1539,2017-04-02,False,Approved,Trek Bicycles,Road,low,medium,980.37,+ACQ-234.43,37838.0
13178,15173,31,461,2017-11-01,False,Approved,Giant Bicycles,Standard,medium,medium,230.91,+ACQ-173.18,40618.0
13179,15174,6,2705,2017-10-25,True,Approved,OHM Cycles,Standard,high,medium,227.88,+ACQ-136.73,37659.0
13180,15175,27,2750,2017-05-10,True,Approved,Trek Bicycles,Standard,low,medium,1057.51,+ACQ-154.40,34527.0
13181,15176,40,2505,2017-02-14,True,Approved,Trek Bicycles,Road,medium,large,1894.19,+ACQ-598.76,37823.0
13182,15178,12,303,2017-09-13,True,Approved,WeareA2B,Standard,medium,medium,1231.15,+ACQ-161.60,42560.0
13183,15179,5,1900,2017-10-09,True,Approved,Trek Bicycles,Mountain,low,medium,574.64,+ACQ-459.71,40784.0
13184,15180,31,707,2017-07-01,False,Approved,Giant Bicycles,Standard,medium,medium,230.91,+ACQ-173.18,40618.0
13185,15181,44,2355,2017-10-21,False,Approved,WeareA2B,Standard,medium,medium,1769.64,+ACQ-108.76,34071.0
13186,15182,72,274,2017-08-03,False,Approved,Norco Bicycles,Standard,medium,medium,360.4,+ACQ-270.30,38859.0
13187,15183,11,2677,2017-02-01,True,Approved,Giant Bicycles,Standard,high,medium,1274.93,+ACQ-764.96,39298.0
13188,15184,63,2354,2017-09-02,False,Approved,Solex,Standard,medium,medium,1483.2,+ACQ-99.59,36146.0
13189,15185,58,1534,2017-01-03,False,Approved,OHM Cycles,Standard,medium,medium,912.52,+ACQ-141.40,42295.0
13190,15187,11,1832,2017-05-11,True,Approved,Giant Bicycles,Standard,high,medium,1274.93,+ACQ-764.96,38216.0
13191,15188,82,3,2017-03-24,False,Approved,Norco Bicycles,Standard,high,medium,1148.64,+ACQ-689.18,37499.0
13192,15189,91,3345,2017-06-20,True,Approved,WeareA2B,Standard,low,medium,642.31,+ACQ-513.85,41922.0
13193,15190,1,362,2017-12-30,False,Approved,Giant Bicycles,Touring,medium,large,1873.97,+ACQ-863.95,37873.0
13194,15191,65,1901,2017-04-04,True,Approved,WeareA2B,Standard,medium,medium,1807.45,+ACQ-778.69,42145.0
13195,15194,98,984,2017-07-19,False,Approved,Trek Bicycles,Standard,high,medium,358.39,+ACQ-215.03,38002.0
13196,15195,34,2308,2017-07-14,True,Approved,Norco Bicycles,Road,high,large,774.53,+ACQ-464.72,35560.0
13197,15198,89,89,2017-12-26,True,Approved,WeareA2B,Touring,medium,large,1362.99,+ACQ-57.74,42458.0
13198,15199,85,2750,2017-03-02,True,Approved,WeareA2B,Standard,medium,medium,1228.07,+ACQ-400.91,36668.0
13199,15200,22,714,2017-08-01,True,Approved,Solex,Standard,medium,medium,575.27,+ACQ-431.45,35160.0
13200,15201,78,2356,2017-08-06,True,Approved,Giant Bicycles,Standard,medium,large,1765.3,+ACQ-709.48,38193.0
13201,15202,35,2753,2017-08-21,False,Approved,Trek Bicycles,Standard,low,medium,1057.51,+ACQ-154.40,39526.0
13202,15204,94,2523,2017-02-09,True,Approved,Giant Bicycles,Standard,medium,large,1635.3,+ACQ-993.66,38002.0
13203,15205,87,123,2017-01-01,False,Approved,OHM Cycles,Standard,medium,medium,1636.9,+ACQ-44.71,40410.0
13204,15206,67,322,2017-01-11,False,Approved,Norco Bicycles,Road,medium,medium,544.05,+ACQ-376.84,37499.0
13205,15207,100,1171,2017-11-26,False,Approved,Norco Bicycles,Road,medium,medium,1036.59,+ACQ-206.35,37873.0
13206,15208,7,1508,2017-01-10,False,Approved,Trek Bicycles,Road,low,medium,980.37,+ACQ-234.43,33549.0
13207,15209,70,3317,2017-10-04,True,Approved,Trek Bicycles,Standard,high,medium,495.72,+ACQ-297.43,42710.0
13208,15211,2,3169,2017-07-13,True,Approved,Solex,Standard,medium,medium,71.49,+ACQ-53.62,38573.0
13209,15212,70,328,2017-07-20,True,Approved,Trek Bicycles,Standard,high,medium,495.72,+ACQ-297.43,42105.0
13210,15213,77,2227,2017-11-20,True,Approved,Norco Bicycles,Road,medium,large,1240.31,+ACQ-795.10,40553.0
13211,15214,65,1985,2017-04-22,True,Approved,WeareA2B,Standard,medium,medium,1807.45,+ACQ-778.69,42105.0
13212,15216,38,1793,2017-06-13,False,Approved,Solex,Standard,medium,medium,1577.53,+ACQ-826.51,35560.0
13213,15217,0,2203,2017-02-24,True,Approved,Norco Bicycles,Standard,low,medium,363.01,+ACQ-290.41,37626.0
13214,15218,66,2131,2017-08-26,True,Approved,Giant Bicycles,Road,low,small,590.26,+ACQ-525.33,40410.0
13215,15219,15,660,2017-10-25,False,Approved,WeareA2B,Standard,medium,medium,1292.84,+ACQ-13.44,39915.0
13216,15220,93,1594,2017-02-23,True,Approved,WeareA2B,Standard,medium,medium,1065.03,+ACQ-230.09,33549.0
13217,15222,5,2837,2017-02-08,False,Approved,Trek Bicycles,Mountain,low,medium,574.64,+ACQ-459.71,40784.0
13218,15224,67,1501,2017-03-02,False,Approved,Norco Bicycles,Road,medium,medium,544.05,+ACQ-376.84,36668.0
13219,15225,31,574,2017-02-14,True,Approved,Giant Bicycles,Standard,medium,medium,230.91,+ACQ-173.18,39031.0
13220,15226,78,700,2017-09-15,False,Approved,Giant Bicycles,Standard,medium,large,1765.3,+ACQ-709.48,38193.0
13221,15227,74,3425,2017-01-25,True,Approved,WeareA2B,Standard,medium,medium,1228.07,+ACQ-400.91,36668.0
13222,15229,41,1820,2017-11-25,True,Approved,Solex,Road,medium,medium,416.98,+ACQ-312.74,35560.0
13223,15230,78,3482,2017-03-01,True,Approved,Giant Bicycles,Standard,medium,large,1765.3,+ACQ-709.48,38339.0
13224,15231,4,1441,2017-07-25,False,Approved,Giant Bicycles,Standard,high,medium,1129.13,+ACQ-677.48,38573.0
13225,15232,12,2871,2017-03-01,False,Approved,Giant Bicycles,Standard,medium,large,1765.3,+ACQ-709.48,37873.0
13226,15233,7,1102,2017-07-04,False,Approved,Trek Bicycles,Road,low,medium,980.37,+ACQ-234.43,33429.0
13227,15234,45,3105,2017-05-17,False,Approved,Solex,Standard,medium,medium,441.49,+ACQ-84.99,34071.0
13228,15235,10,3103,2017-10-09,False,Approved,WeareA2B,Touring,medium,medium,1466.68,+ACQ-363.25,41701.0
13229,15237,10,2290,2017-04-19,True,Approved,WeareA2B,Touring,medium,medium,1466.68,+ACQ-363.25,38693.0
13230,15238,83,1779,2017-08-18,True,Approved,Solex,Touring,medium,large,2083.94,+ACQ-675.03,40303.0
13231,15239,40,2167,2017-08-08,True,Approved,OHM Cycles,Standard,high,medium,1458.17,+ACQ-874.90,38750.0
13232,15240,64,663,2017-09-16,True,Approved,Trek Bicycles,Standard,medium,large,1469.44,+ACQ-596.55,34996.0
13233,15241,73,239,2017-07-07,False,Approved,Solex,Standard,medium,medium,1945.43,+ACQ-333.18,37499.0
13234,15242,95,678,2017-01-09,False,Approved,OHM Cycles,Touring,low,medium,1073.07,+ACQ-933.84,35455.0
13235,15243,36,2909,2017-08-26,True,Approved,Solex,Standard,low,medium,1289.85,+ACQ-74.51,39427.0
13236,15244,98,1111,2017-12-10,False,Approved,OHM Cycles,Standard,medium,medium,795.34,+ACQ-101.58,39915.0
13237,15245,83,2450,2017-02-22,True,Approved,Solex,Touring,medium,large,2083.94,+ACQ-675.03,38482.0
13238,15246,3,2103,2017-09-14,True,Approved,Trek Bicycles,Standard,medium,large,2091.47,+ACQ-388.92,41167.0
13239,15247,76,1964,2017-06-04,False,Approved,WeareA2B,Standard,low,medium,642.31,+ACQ-513.85,41533.0
13240,15248,75,1037,2017-03-18,False,Approved,Giant Bicycles,Touring,medium,large,1873.97,+ACQ-863.95,38859.0
13241,15249,53,1415,2017-07-18,False,Approved,Giant Bicycles,Standard,high,medium,1274.93,+ACQ-764.96,39298.0
13242,15250,72,1947,2017-02-08,False,Approved,Norco Bicycles,Standard,medium,medium,360.4,+ACQ-270.30,42710.0
13243,15252,15,1102,2017-01-07,False,Approved,Norco Bicycles,Standard,low,medium,958.74,+ACQ-748.90,41345.0
13244,15253,70,2379,2017-02-18,False,Approved,Trek Bicycles,Standard,high,medium,495.72,+ACQ-297.43,42710.0
13245,15254,73,3280,2017-03-25,False,Approved,Solex,Standard,medium,medium,1945.43,+ACQ-333.18,35470.0
13246,15255,0,891,2017-08-27,True,Approved,Norco Bicycles,Road,medium,medium,543.39,+ACQ-407.54,35052.0
13247,15256,65,363,2017-04-29,False,Approved,WeareA2B,Standard,medium,medium,1807.45,+ACQ-778.69,33455.0
13248,15257,80,1329,2017-12-26,True,Approved,OHM Cycles,Touring,low,medium,1073.07,+ACQ-933.84,35455.0
13249,15258,62,73,2017-05-29,False,Approved,Solex,Standard,medium,medium,478.16,+ACQ-298.72,42105.0
13250,15260,77,800,2017-10-06,False,Approved,Norco Bicycles,Road,medium,large,1240.31,+ACQ-795.10,40553.0
13251,15262,1,41,2017-01-24,False,Approved,Giant Bicycles,Standard,medium,medium,1403.5,+ACQ-954.82,42688.0
13252,15263,5,1342,2017-03-02,False,Approved,Trek Bicycles,Mountain,low,medium,574.64,+ACQ-459.71,38258.0
13253,15264,72,1548,2017-03-26,False,Approved,Norco Bicycles,Standard,medium,medium,360.4,+ACQ-270.30,38859.0
13254,15265,90,3263,2017-01-08,True,Approved,Norco Bicycles,Standard,low,medium,363.01,+ACQ-290.41,38482.0
13255,15266,27,2591,2017-04-04,True,Approved,Trek Bicycles,Standard,low,medium,1057.51,+ACQ-154.40,34527.0
13256,15269,78,1336,2017-08-26,True,Approved,Giant Bicycles,Standard,medium,large,1765.3,+ACQ-709.48,38193.0
13257,15270,3,195,2017-12-30,False,Approved,Trek Bicycles,Standard,medium,large,2091.47,+ACQ-388.92,41167.0
13258,15271,15,261,2017-01-02,False,Approved,Norco Bicycles,Standard,low,medium,958.74,+ACQ-748.90,38693.0
13259,15272,63,1642,2017-05-24,True,Approved,Solex,Standard,medium,medium,1483.2,+ACQ-99.59,40410.0
13260,15274,61,1993,2017-12-24,False,Approved,Norco Bicycles,Standard,medium,small,586.45,+ACQ-521.94,38339.0
13261,15275,13,2294,2017-02-10,False,Approved,Solex,Standard,medium,medium,1163.89,+ACQ-589.27,42560.0
13262,15276,87,2901,2017-07-23,True,Approved,Giant Bicycles,Standard,high,medium,1179.0,+ACQ-707.40,34079.0
13263,15277,34,989,2017-12-05,False,Approved,Norco Bicycles,Road,high,large,774.53,+ACQ-464.72,41064.0
13264,15278,94,1804,2017-04-12,True,Approved,Giant Bicycles,Standard,medium,large,1635.3,+ACQ-993.66,41434.0
13265,15279,95,188,2017-12-15,True,Approved,OHM Cycles,Touring,low,medium,1073.07,+ACQ-933.84,35667.0
13266,15280,35,2960,2017-10-03,True,Approved,Trek Bicycles,Standard,low,medium,1057.51,+ACQ-154.40,38750.0
13267,15281,38,417,2017-07-02,False,Approved,Solex,Standard,medium,medium,1577.53,+ACQ-826.51,40618.0
13268,15282,32,2313,2017-11-09,False,Approved,Giant Bicycles,Standard,medium,medium,642.7,+ACQ-211.37,37337.0
13269,15283,23,2716,2017-07-21,True,Approved,Norco Bicycles,Mountain,low,small,688.63,+ACQ-612.88,34244.0
13270,15284,82,1287,2017-02-19,True,Approved,Norco Bicycles,Standard,high,medium,1148.64,+ACQ-689.18,38206.0
13271,15285,86,1776,2017-07-16,False,Approved,OHM Cycles,Standard,medium,medium,235.63,+ACQ-125.07,38206.0
13272,15287,68,596,2017-09-25,False,Approved,OHM Cycles,Standard,medium,medium,1636.9,+ACQ-44.71,40410.0
13273,15288,18,1297,2017-01-10,True,Approved,Solex,Standard,medium,medium,575.27,+ACQ-431.45,41345.0
